,Wellbore name,NPDCode,Year,Month,On Stream,Oil,Gas,Water,GI,WI,Day,Date,NGas,NWater
498,15/9-F-5,5769,2016,3,743.0,,,,,139810.591270625,31,2016-03-31,0.0,-139810.591270625
499,15/9-F-12,5599,2016,3,743.0,7359.93,1185893.56,40507.21,,,31,2016-03-31,1185893.56,40507.21
500,15/9-F-15 D,7289,2016,3,550.65832,3747.55,600593.91,5035.04,,,31,2016-03-31,600593.91,5035.04
501,15/9-F-12,5599,2016,4,718.83333,6152.17,1015034.36,37126.04,,,30,2016-04-30,1015034.36,37126.04
502,15/9-F-14,5351,2016,4,715.83333,3112.41,514414.42,91934.95,,,30,2016-04-30,514414.42,91934.95
503,15/9-F-1 C,7405,2016,4,140.82499,1671.69,274213.17,4441.13,,,30,2016-04-30,274213.17,4441.13
504,15/9-F-4,5693,2016,4,701.83333,,,,,220078.315135417,30,2016-04-30,0.0,-220078.315135417
505,15/9-F-5,5769,2016,4,345.41668,3400.61,538638.56,2380.78,,20226.95879,30,2016-04-30,538638.56,0.0
506,15/9-F-11,7078,2016,4,579.08332,13429.0,2194427.05,57931.66,,,30,2016-04-30,2194427.05,57931.66
507,15/9-F-15 D,7289,2016,4,576.50834,4544.16,751127.49,5688.1,,,30,2016-04-30,751127.49,5688.1
508,15/9-F-15 D,7289,2016,5,677.16667,4699.01,740192.61,6004.13,,,31,2016-05-31,740192.61,6004.13
509,15/9-F-5,5769,2016,5,732.0,9724.4,1534677.16,3949.9,,0.0,31,2016-05-31,1534677.16,0.0
510,15/9-F-12,5599,2016,5,740.5,5865.13,925513.84,36147.78,,,31,2016-05-31,925513.84,36147.78
511,15/9-F-14,5351,2016,5,738.0,3212.96,506857.03,89415.55,,,31,2016-05-31,506857.03,89415.55
512,15/9-F-4,5693,2016,5,744.0,,,,,269279.176161042,31,2016-05-31,0.0,-269279.176161042
513,15/9-F-11,7078,2016,5,744.0,15528.75,2450713.77,73445.23,,,31,2016-05-31,2450713.77,73445.23
514,15/9-F-15 D,7289,2016,6,604.91666,3463.91,555535.97,5390.5,,,30,2016-06-30,555535.97,5390.5
515,15/9-F-11,7078,2016,6,718.41667,14590.61,2349131.22,71699.35,,,30,2016-06-30,2349131.22,71699.35
516,15/9-F-12,5599,2016,6,703.25833,5408.31,870533.4,34608.45,,,30,2016-06-30,870533.4,34608.45
517,15/9-F-4,5693,2016,6,708.58333,,,,,257281.260869792,30,2016-06-30,0.0,-257281.260869792
518,15/9-F-5,5769,2016,6,718.41667,9121.48,1468557.12,2376.93,,,30,2016-06-30,1468557.12,2376.93
519,15/9-F-14,5351,2016,6,716.08333,3075.03,495103.7,88380.72,,,30,2016-06-30,495103.7,88380.72
520,15/9-F-14,5351,2016,7,301.225,1326.86,215288.52,37892.52,,,31,2016-07-31,215288.52,37892.52
521,15/9-F-15 D,7289,2016,7,138.375,828.57,133160.33,1172.18,,,31,2016-07-31,133160.33,1172.18
522,15/9-F-11,7078,2016,7,740.00101,14384.88,2309447.47,77084.72,,,31,2016-07-31,2309447.47,77084.72
523,15/9-F-12,5599,2016,7,703.72593,4533.82,729319.16,29940.18,,,31,2016-07-31,729319.16,29940.18
524,15/9-F-4,5693,2016,7,608.64998,,,,,197975.70744,31,2016-07-31,0.0,-197975.70744
525,15/9-F-5,5769,2016,7,668.64168,9985.29,1602674.39,2453.71,,0.0,31,2016-07-31,1602674.39,0.0
526,15/9-F-15 D,7289,2016,8,0.0,0.0,0.0,0.0,,,31,2016-08-31,0.0,0.0
527,15/9-F-5,5769,2016,8,608.425,8928.9,1417278.51,2371.86,,0.0,31,2016-08-31,1417278.51,0.0
528,15/9-F-11,7078,2016,8,743.66667,14583.73,2341371.55,87762.19,,,31,2016-08-31,2341371.55,87762.19
529,15/9-F-12,5599,2016,8,285.89167,1442.03,232557.71,10937.14,,,31,2016-08-31,232557.71,10937.14
530,15/9-F-4,5693,2016,8,656.58333,,,,,132382.877395208,31,2016-08-31,0.0,-132382.877395208
531,15/9-F-14,5351,2016,8,0.0,0.0,0.0,0.0,,,31,2016-08-31,0.0,0.0
532,15/9-F-11,7078,2016,9,392.27514,8609.18,1458816.35,46779.39,,,30,2016-09-30,1458816.35,46779.39
533,15/9-F-15 D,7289,2016,9,0.0,0.0,0.0,0.0,,,30,2016-09-30,0.0,0.0
534,15/9-F-12,5599,2016,9,0.0,0.0,0.0,0.0,,,30,2016-09-30,0.0,0.0
535,15/9-F-4,5693,2016,9,340.10833,,,,,61200.8759954167,30,2016-09-30,0.0,-61200.8759954167
536,15/9-F-14,5351,2016,9,0.0,0.0,0.0,0.0,,,30,2016-09-30,0.0,0.0
537,15/9-F-5,5769,2016,9,0.0,0.0,0.0,0.0,,0.0,30,2016-09-30,0.0,0.0
538,15/9-F-4,5693,2016,10,,,,,,,31,2016-10-31,0.0,0.0
539,15/9-F-4,5693,2016,11,,,,,,,30,2016-11-30,0.0,0.0
540,15/9-F-4,5693,2016,12,,,,,,,31,2016-12-31,0.0,0.0
